invoice_id,city,customer_type,gender,product_line,unit_price,quantity,measure_date,measure_time,payment,rating,branch,tax,total,cogs,gross_income,gross_margin_percentage
178-50-4762,Naypyitaw,Member,Male,Food and beverages,72.2,1,3/29/2018,13:00:00,Cash,5.8,C,3.61,75.81,60.37,11,16
725-31-6306,Naypyitaw,Member,Male,Sports and travel,24.12,10,9/15/2018,13:00:00,Cash,9,C,12.06,253.26,151.09,90,37
608-22-1721,Mandalay,Member,Male,Fashion accessories,86.34,14,5/28/2018,12:00:00,Ewallet,4.8,B,60.438,1269.198,737.34,NA,NA
247-12-6856,Yangon,Member,Female,Fashion accessories,98.58,7,11/8/2018,12:00:00,Cash,4.6,A,34.503,724.563,406.92,283,41
221-23-4909,Yangon,Member,Female,Electronic accessories,35.67,10,12/17/2018,19:00:00,Ewallet,5.9,A,17.835,374.535,237.87,NA,NA
435-94-8908,Mandalay,Normal,Female,Food and beverages,50.05,8,7/9/2018,14:00:00,Cash,6,B,20.02,420.42,273.45,126,31
737-29-6556,Naypyitaw,Member,Male,Electronic accessories,54.36,12,8/21/2018,13:00:00,Ewallet,7.6,C,32.616,684.936,527.73,NA,NA
463-41-9096,Yangon,Normal,Female,Electronic accessories,51.11,2,7/28/2018,17:00:00,Cash,4.5,A,5.111,107.331,56.26,45,44
862-36-6183,Mandalay,Member,Male,Electronic accessories,73.57,12,8/2/2018,18:00:00,Credit card,7.4,B,44.142,926.982,756.34,126,14
261-44-9305,Mandalay,Normal,Female,Home and lifestyle,93.71,17,5/8/2018,12:00:00,Credit card,9.6,B,79.6535,1672.7235,967.37,625,39
695-21-2490,Yangon,Normal,Female,Sports and travel,50.21,14,9/7/2018,15:00:00,Credit card,7.9,A,35.147,738.087,422.52,280,39
650-16-9205,Mandalay,Member,Male,Fashion accessories,17.3,10,12/2/2018,15:00:00,Cash,10,B,8.65,181.65,135.44,37,21
337-94-6050,Naypyitaw,Normal,Male,Sports and travel,18.26,17,1/4/2018,13:00:00,Ewallet,7.9,C,15.521,325.941,242.81,NA,NA
198-59-5499,Mandalay,Member,Male,Electronic accessories,62.84,8,8/1/2018,12:00:00,Ewallet,6.9,B,25.136,527.856,294.88,NA,NA
748-73-4361,Naypyitaw,Normal,Male,Food and beverages,47.58,2,12/29/2018,11:00:00,Cash,7.6,C,4.758,99.918,52.03,43,45
951-88-5734,Yangon,Member,Male,Home and lifestyle,97.84,11,4/13/2018,14:00:00,Cash,4.6,A,53.812,1130.052,685.93,390,36
559-97-5477,Yangon,Member,Male,Home and lifestyle,86.53,9,6/10/2018,14:00:00,Cash,8.7,A,38.9385,817.7085,527.56,251,32
387-94-7548,Yangon,Normal,Female,Health and beauty,26.73,18,7/10/2018,14:00:00,Ewallet,4.4,A,24.057,505.197,379.76,NA,NA
384-58-5859,Naypyitaw,Member,Male,Food and beverages,81.14,3,7/15/2018,19:00:00,Ewallet,8.2,C,12.171,255.591,181.9,NA,NA
774-18-3033,Mandalay,Member,Female,Electronic accessories,52.77,5,4/27/2018,15:00:00,Ewallet,6,B,13.1925,277.0425,191.98,NA,NA
198-43-2882,Naypyitaw,Member,Female,Food and beverages,93.49,17,9/25/2018,19:00:00,Cash,4.7,C,79.4665,1668.7965,1342.07,247,15
100-77-4323,Mandalay,Member,Male,Sports and travel,36.02,6,3/10/2018,17:00:00,Ewallet,9.7,B,10.806,226.926,149.36,NA,NA
898-80-3969,Mandalay,Member,Male,Health and beauty,90.64,8,6/5/2018,16:00:00,Credit card,6.3,B,36.256,761.376,367.78,357,49
701-63-9848,Yangon,Normal,Female,Health and beauty,42.47,18,10/27/2018,11:00:00,Credit card,9.9,A,38.223,802.683,645.22,119,15
863-69-6769,Naypyitaw,Member,Female,Fashion accessories,13.12,17,12/22/2018,10:00:00,Credit card,9.3,C,11.152,234.192,115.73,107,48
624-65-7144,Mandalay,Normal,Female,Home and lifestyle,91.11,11,1/7/2018,17:00:00,Cash,8.1,B,50.1105,1052.3205,510.21,492,49
319-62-9729,Mandalay,Normal,Male,Sports and travel,11.37,15,11/25/2018,10:00:00,Cash,4.3,B,8.5275,179.0775,136.13,34,20
876-98-7577,Naypyitaw,Normal,Female,Food and beverages,57.78,16,11/16/2018,17:00:00,Cash,6.3,C,46.224,970.704,687.47,237,25
962-67-3968,Yangon,Normal,Female,Electronic accessories,97.59,22,12/21/2018,19:00:00,Cash,4.4,A,107.349,2254.329,1276.61,870,40
111-69-8233,Naypyitaw,Member,Female,Electronic accessories,91.82,7,5/20/2018,11:00:00,Ewallet,4.7,C,32.137,674.877,370.73,NA,NA
693-12-8770,Yangon,Normal,Female,Home and lifestyle,84.36,2,11/8/2018,11:00:00,Cash,4.2,A,8.436,177.156,136.46,32,19
314-21-9416,Yangon,Normal,Male,Electronic accessories,81.25,27,6/26/2018,14:00:00,Credit card,9.5,A,109.6875,2303.4375,1627.6,566,25
118-22-9695,Naypyitaw,Normal,Female,Sports and travel,28.5,19,4/28/2018,18:00:00,Ewallet,6,C,27.075,568.575,313.05,NA,NA
469-58-3256,Mandalay,Normal,Male,Health and beauty,86.58,14,3/23/2018,15:00:00,Cash,8.7,B,60.606,1272.726,691.9,520,42
638-28-8925,Yangon,Normal,Female,Food and beverages,85.4,7,3/20/2018,10:00:00,Cash,6.7,A,29.89,627.69,347.01,250,41
564-96-2354,Yangon,Member,Male,Electronic accessories,84.62,22,4/22/2018,14:00:00,Ewallet,4.2,A,93.082,1954.722,1243.89,NA,NA
884-52-7539,Yangon,Member,Male,Electronic accessories,50.41,20,4/30/2018,17:00:00,Cash,5.6,A,50.41,1058.61,899.01,109,10
653-44-2150,Naypyitaw,Member,Female,Electronic accessories,43.1,7,9/3/2018,11:00:00,Credit card,6.7,C,15.085,316.785,213.11,88,29
970-63-7972,Mandalay,Normal,Female,Sports and travel,81.46,9,4/24/2018,11:00:00,Credit card,4.5,B,36.657,769.797,480.1,253,34
338-50-1517,Naypyitaw,Normal,Male,Health and beauty,50.92,13,10/14/2018,15:00:00,Ewallet,8.5,C,33.098,695.058,435.21,NA,NA
102-43-3853,Yangon,Normal,Female,Sports and travel,49.55,1,7/27/2018,17:00:00,Ewallet,4.2,A,2.4775,52.0275,41.51,NA,NA
523-72-7364,Naypyitaw,Member,Female,Electronic accessories,76.13,19,1/23/2018,18:00:00,Credit card,9.5,C,72.3235,1518.7935,1170.96,275,19
408-84-3578,Mandalay,Member,Male,Fashion accessories,14.75,16,2/28/2018,16:00:00,Cash,5.7,B,11.8,247.8,120.7,115,48
229-92-3283,Mandalay,Normal,Female,Sports and travel,67.7,1,6/16/2018,10:00:00,Credit card,9.5,B,3.385,71.085,40.53,27,40
539-66-3567,Naypyitaw,Normal,Female,Sports and travel,95.89,14,2/3/2018,12:00:00,Ewallet,4.5,C,67.123,1409.583,1039.92,NA,NA
434-99-4860,Mandalay,Normal,Female,Sports and travel,98.54,12,3/22/2018,15:00:00,Cash,6,B,59.124,1241.604,940.58,241,20
416-62-3113,Naypyitaw,Member,Female,Home and lifestyle,46,5,12/22/2018,19:00:00,Cash,6.1,C,11.5,241.5,191.47,38,16
419-15-9852,Naypyitaw,Member,Male,Food and beverages,52.89,5,6/28/2018,18:00:00,Cash,7.5,C,13.2225,277.6725,164.98,99,37
869-20-2270,Mandalay,Member,Female,Home and lifestyle,71.96,1,8/10/2018,12:00:00,Credit card,9.4,B,3.598,75.558,49.08,22,31
764-67-9368,Yangon,Normal,Female,Electronic accessories,87.44,22,4/19/2018,14:00:00,Credit card,4.7,A,96.184,2019.864,1608.47,315,16
850-12-1384,Yangon,Normal,Female,Health and beauty,22.48,5,4/16/2018,11:00:00,Credit card,6.8,A,5.62,118.02,72.46,39,35
493-68-3121,Naypyitaw,Normal,Female,Sports and travel,22.6,17,12/21/2018,18:00:00,Credit card,4.6,C,19.21,403.41,253.52,130,34
983-98-5073,Yangon,Member,Female,Fashion accessories,71.85,19,12/14/2018,17:00:00,Cash,8.1,A,68.2575,1433.4075,806.77,558,40
743-74-7931,Mandalay,Member,Male,Home and lifestyle,34.37,1,10/31/2018,18:00:00,Ewallet,9,B,1.7185,36.0885,29.69,NA,NA
798-80-5156,Yangon,Member,Female,Sports and travel,29.85,12,6/27/2018,18:00:00,Ewallet,7.5,A,17.91,376.11,317.58,NA,NA
292-13-7849,Naypyitaw,Normal,Male,Electronic accessories,26.77,19,9/20/2018,17:00:00,Credit card,6,C,25.4315,534.0615,284.46,224,44
797-79-8337,Yangon,Member,Female,Electronic accessories,20.66,27,12/15/2018,17:00:00,Cash,5.1,A,27.891,585.711,478.45,79,14
198-35-6734,Naypyitaw,Member,Female,Electronic accessories,34.06,14,5/9/2018,11:00:00,Ewallet,9.4,C,23.842,500.682,321.04,NA,NA
191-42-4565,Naypyitaw,Member,Male,Fashion accessories,24.85,14,12/14/2018,14:00:00,Ewallet,9.3,C,17.395,365.295,221.65,NA,NA
824-46-2123,Naypyitaw,Normal,Female,Sports and travel,43.05,9,2/10/2018,18:00:00,Credit card,4.7,C,19.3725,406.8225,280.62,106,27
381-37-1220,Yangon,Member,Male,Health and beauty,39.08,4,7/3/2018,13:00:00,Cash,6.6,A,7.816,164.136,113.41,42,27
836-31-4588,Naypyitaw,Normal,Male,Fashion accessories,64.37,6,3/7/2018,11:00:00,Cash,4.8,C,19.311,405.531,264.41,121,31
691-53-8427,Naypyitaw,Normal,Male,Sports and travel,39.04,17,1/4/2018,12:00:00,Cash,7.9,C,33.184,696.864,342.98,320,48
222-18-4334,Mandalay,Normal,Female,Home and lifestyle,23.35,10,5/20/2018,18:00:00,Credit card,8.3,B,11.675,245.175,203.42,30,12
200-69-6182,Naypyitaw,Normal,Male,Fashion accessories,97.23,10,7/4/2018,18:00:00,Ewallet,4.9,C,48.615,1020.915,786.84,NA,NA
135-67-5014,Naypyitaw,Normal,Male,Fashion accessories,88.27,10,6/25/2018,10:00:00,Credit card,6.3,C,44.135,926.835,604.26,278,31
248-89-8838,Naypyitaw,Normal,Male,Food and beverages,29.64,18,11/11/2018,15:00:00,Cash,9.5,C,26.676,560.196,437.91,95,17
797-21-3462,Yangon,Member,Male,Home and lifestyle,34.23,18,7/16/2018,18:00:00,Cash,6,A,30.807,646.947,525.41,90,14
223-53-1895,Naypyitaw,Normal,Female,Food and beverages,56.02,6,1/10/2018,15:00:00,Cash,8.1,C,16.806,352.926,261.5,74,22
239-30-9334,Naypyitaw,Member,Female,Electronic accessories,52.83,14,7/2/2018,16:00:00,Cash,5.7,C,36.981,776.601,531.47,208,28
701-22-2684,Mandalay,Normal,Female,Home and lifestyle,99.13,3,2/9/2018,18:00:00,Credit card,8,B,14.8695,312.2595,160.45,136,46
419-93-5256,Yangon,Member,Female,Fashion accessories,16.8,1,5/19/2018,18:00:00,Credit card,6.7,A,0.84,17.64,10.29,6,38
183-26-8190,Yangon,Normal,Female,Home and lifestyle,87.39,9,3/27/2018,17:00:00,Ewallet,5.4,A,39.3255,825.8355,440.62,NA,NA
558-58-1069,Mandalay,Normal,Female,Health and beauty,87.16,4,2/3/2018,16:00:00,Credit card,6,B,17.432,366.072,216.13,132,38
377-45-6258,Yangon,Normal,Female,Electronic accessories,62.39,30,12/11/2018,12:00:00,Credit card,5.4,A,93.585,1965.285,1429.99,441,23
162-92-3419,Mandalay,Member,Male,Health and beauty,21.35,9,6/7/2018,14:00:00,Cash,6.3,B,9.6075,201.7575,121.78,70,36
157-49-6068,Naypyitaw,Normal,Male,Fashion accessories,27.5,20,2/12/2018,10:00:00,Ewallet,4.8,C,27.5,577.5,371.03,NA,NA
456-25-2567,Mandalay,Normal,Female,Home and lifestyle,22.23,20,5/6/2018,17:00:00,Cash,9.8,B,22.23,466.83,241.61,202,45
211-32-7615,Mandalay,Member,Female,Home and lifestyle,19.18,18,3/31/2018,17:00:00,Cash,4.8,B,17.262,362.502,217.59,127,36
479-13-8258,Naypyitaw,Member,Female,Sports and travel,57.47,4,7/31/2018,10:00:00,Credit card,4.9,C,11.494,241.374,147.47,82,35
183-90-3380,Yangon,Member,Female,Food and beverages,43.85,19,8/21/2018,10:00:00,Credit card,9.2,A,41.6575,874.8075,474.02,359,43
565-90-6057,Yangon,Member,Male,Home and lifestyle,32.7,5,12/3/2018,17:00:00,Cash,7.5,A,8.175,171.675,90.94,72,44
186-69-9467,Naypyitaw,Member,Male,Electronic accessories,12.25,2,5/28/2018,10:00:00,Cash,6.8,C,1.225,25.725,17.33,7,29
617-24-7577,Yangon,Member,Female,Food and beverages,71.03,6,1/26/2018,11:00:00,Ewallet,6.8,A,21.309,447.489,245.59,NA,NA
693-26-5990,Naypyitaw,Member,Female,Home and lifestyle,46.9,20,4/11/2018,11:00:00,Ewallet,7.6,C,46.9,984.9,470.78,NA,NA
830-43-1682,Naypyitaw,Member,Female,Fashion accessories,15.81,17,5/27/2018,13:00:00,Ewallet,9.9,C,13.4385,282.2085,141.92,NA,NA
487-37-8567,Yangon,Member,Female,Fashion accessories,70.85,4,4/28/2018,17:00:00,Ewallet,9.5,A,14.17,297.57,254.74,NA,NA
341-75-1050,Yangon,Member,Female,Fashion accessories,86.26,4,2/11/2018,15:00:00,Credit card,5.4,A,17.252,362.292,306.4,38,11
479-40-6958,Mandalay,Normal,Male,Food and beverages,72.35,17,12/31/2018,19:00:00,Cash,9.8,B,61.4975,1291.4475,846.73,383,31
102-76-9971,Naypyitaw,Normal,Female,Sports and travel,32.92,5,12/8/2018,10:00:00,Cash,4.2,C,8.23,172.83,141.76,22,13
959-57-9776,Mandalay,Normal,Female,Sports and travel,22.45,6,9/16/2018,19:00:00,Cash,9.2,B,6.735,141.435,80.58,54,40
190-94-9641,Mandalay,Member,Female,Fashion accessories,13.44,11,1/7/2018,13:00:00,Cash,4.6,B,7.392,155.232,90.92,56,38
905-49-9186,Mandalay,Normal,Female,Fashion accessories,80.84,2,5/8/2018,12:00:00,Ewallet,7.7,B,8.084,169.764,136.12,NA,NA
817-24-5628,Mandalay,Normal,Female,Sports and travel,49.98,7,6/5/2018,19:00:00,Credit card,8.3,B,17.493,367.353,191.63,158,45
175-25-4138,Naypyitaw,Normal,Male,Electronic accessories,94.92,4,1/24/2018,18:00:00,Credit card,5.7,C,18.984,398.664,251.38,128,33
783-17-9447,Naypyitaw,Normal,Female,Food and beverages,75.88,6,6/23/2018,13:00:00,Ewallet,9.4,C,22.764,478.044,268,NA,NA
807-87-7083,Yangon,Normal,Male,Sports and travel,47.72,4,8/8/2018,19:00:00,Credit card,8.4,A,9.544,200.424,160.89,29,15
112-91-8413,Yangon,Member,Male,Sports and travel,63.95,2,1/5/2018,12:00:00,Credit card,8.1,A,6.395,134.295,86.89,41,32
583-24-3555,Mandalay,Member,Female,Food and beverages,36.58,4,10/27/2018,19:00:00,Credit card,8.9,B,7.316,153.636,121.91,24,16
820-51-9570,Yangon,Member,Female,Home and lifestyle,83.08,17,12/14/2018,11:00:00,Ewallet,4,A,70.618,1482.978,980.25,NA,NA
223-47-1035,Mandalay,Normal,Male,Electronic accessories,37.26,14,2/9/2018,10:00:00,Ewallet,4.9,B,26.082,547.722,435.89,NA,NA
478-26-7492,Yangon,Normal,Female,Fashion accessories,72.13,18,9/15/2018,16:00:00,Credit card,7,A,64.917,1363.257,652.11,646,49
192-89-1045,Naypyitaw,Member,Male,Electronic accessories,37.28,12,6/5/2018,17:00:00,Credit card,8.3,C,22.368,469.728,297.41,149,33
906-59-1611,Yangon,Member,Male,Electronic accessories,22.18,2,10/17/2018,15:00:00,Credit card,4.8,A,2.218,46.578,34.92,9,21
932-40-5385,Yangon,Member,Male,Fashion accessories,72.48,13,10/26/2018,15:00:00,Cash,8.3,A,47.112,989.352,732.74,209,22
692-92-4458,Mandalay,Normal,Female,Sports and travel,29.51,6,4/20/2018,18:00:00,Cash,8.5,B,8.853,185.913,138.39,38,21
115-81-2351,Mandalay,Normal,Female,Sports and travel,94.6,9,3/24/2018,11:00:00,Cash,8.5,B,42.57,893.97,670.34,181,21
216-91-3826,Mandalay,Member,Male,Sports and travel,25.22,14,4/20/2018,17:00:00,Credit card,5.6,B,17.654,370.734,247.47,105,29
741-28-4449,Mandalay,Normal,Female,Health and beauty,99.35,2,3/7/2018,15:00:00,Cash,4.4,B,9.935,208.635,178.48,20,10
239-12-9233,Naypyitaw,Member,Female,Fashion accessories,11.02,1,11/1/2018,18:00:00,Ewallet,4.4,C,0.551,11.571,7.52,NA,NA
542-46-8350,Mandalay,Member,Female,Health and beauty,54.34,1,2/28/2018,14:00:00,Cash,7.4,B,2.717,57.057,46.67,7,14
480-22-8609,Yangon,Member,Male,Electronic accessories,28.24,5,4/21/2018,10:00:00,Cash,5.2,A,7.06,148.26,97.19,44,31
512-72-7513,Yangon,Normal,Female,Food and beverages,84.06,8,12/27/2018,15:00:00,Credit card,9.4,A,33.624,706.104,539.07,133,19
909-87-2782,Mandalay,Normal,Female,Health and beauty,61.83,11,8/13/2018,16:00:00,Credit card,9,B,34.0065,714.1365,415.36,264,38
966-53-2711,Naypyitaw,Normal,Male,Electronic accessories,10.38,11,12/28/2018,10:00:00,Cash,8.9,C,5.709,119.889,102.72,11,10
289-86-7943,Naypyitaw,Normal,Male,Sports and travel,33.58,6,1/14/2018,17:00:00,Cash,9,C,10.074,211.554,121.88,79,39
661-79-6171,Mandalay,Member,Male,Fashion accessories,10.01,20,5/1/2018,18:00:00,Cash,8.2,B,10.01,210.21,167.4,32,16
379-90-9778,Naypyitaw,Normal,Male,Sports and travel,20.1,13,8/10/2018,10:00:00,Ewallet,9.5,C,13.065,274.365,163.39,NA,NA
879-35-4358,Yangon,Normal,Female,Health and beauty,57.09,17,7/16/2018,11:00:00,Ewallet,5.7,A,48.5265,1019.0565,509.95,NA,NA
923-46-5858,Mandalay,Normal,Female,Sports and travel,95.01,9,9/2/2018,16:00:00,Ewallet,9.6,B,42.7545,897.8445,619.77,NA,NA
479-55-8161,Naypyitaw,Normal,Male,Home and lifestyle,98.89,4,10/19/2018,14:00:00,Cash,5,C,19.778,415.338,253.72,141,35
210-78-3873,Yangon,Member,Male,Sports and travel,13.59,17,11/6/2018,12:00:00,Credit card,4.1,A,11.5515,242.5815,125.29,105,45
280-98-1946,Mandalay,Normal,Male,Health and beauty,32.06,20,10/6/2018,13:00:00,Credit card,6.4,B,32.06,673.26,396.86,244,38
619-59-3345,Mandalay,Normal,Male,Food and beverages,46.82,3,2/19/2018,12:00:00,Ewallet,9.2,B,7.023,147.483,104.39,NA,NA
739-85-3472,Naypyitaw,Member,Female,Electronic accessories,79.29,6,1/20/2018,13:00:00,Credit card,4.1,C,23.787,499.527,308.4,167,35
278-25-3186,Yangon,Normal,Female,Health and beauty,46.08,4,10/25/2018,19:00:00,Credit card,4.2,A,9.216,193.536,157.35,26,14
617-99-9929,Yangon,Normal,Male,Home and lifestyle,43.13,2,6/24/2018,10:00:00,Credit card,5.8,A,4.313,90.573,64.71,21,24
453-76-9637,Yangon,Normal,Male,Sports and travel,19.19,9,3/30/2018,17:00:00,Cash,6.7,A,8.6355,181.3455,146.7,26,15
215-28-5502,Yangon,Member,Female,Home and lifestyle,70.05,6,8/9/2018,17:00:00,Ewallet,6.7,A,21.015,441.315,358.17,NA,NA
422-60-3330,Naypyitaw,Normal,Male,Fashion accessories,59.24,13,1/9/2018,16:00:00,Cash,6.4,C,38.506,808.626,388.5,381,49
119-47-7298,Naypyitaw,Member,Female,Health and beauty,48.47,16,3/29/2018,18:00:00,Ewallet,7.9,C,38.776,814.296,551.92,NA,NA
263-85-1409,Naypyitaw,Member,Female,Fashion accessories,71.21,14,6/20/2018,18:00:00,Cash,9.2,C,49.847,1046.787,738.8,258,25
634-18-9111,Yangon,Normal,Female,Sports and travel,95.04,6,12/16/2018,11:00:00,Cash,5,A,28.512,598.752,501.97,68,11
133-53-6103,Yangon,Normal,Male,Food and beverages,15.92,19,4/6/2018,11:00:00,Cash,8.4,A,15.124,317.604,271.9,30,10
123-13-5068,Yangon,Member,Female,Health and beauty,66.61,2,6/25/2018,13:00:00,Ewallet,5.4,A,6.661,139.881,117.29,NA,NA
788-77-3646,Naypyitaw,Member,Female,Health and beauty,70.39,3,12/31/2018,15:00:00,Cash,6.1,C,10.5585,221.7285,113.87,97,46
326-75-8184,Yangon,Normal,Female,Health and beauty,48.96,1,5/6/2018,15:00:00,Ewallet,6.3,A,2.448,51.408,27.14,NA,NA
741-59-9902,Naypyitaw,Member,Female,Health and beauty,25.05,19,4/9/2018,14:00:00,Ewallet,8.6,C,23.7975,499.7475,244.85,NA,NA
149-29-4755,Naypyitaw,Member,Male,Electronic accessories,61.01,19,10/22/2018,11:00:00,Credit card,7.1,C,57.9595,1217.1495,701.75,457,39
477-72-1215,Yangon,Normal,Male,Sports and travel,74.17,6,6/30/2018,17:00:00,Cash,7.3,A,22.251,467.271,337.78,107,24
307-42-6807,Naypyitaw,Normal,Male,Home and lifestyle,72.79,16,1/5/2018,12:00:00,Credit card,9.7,C,58.232,1222.872,816.69,347,29
538-65-6980,Naypyitaw,Member,Male,Sports and travel,60.89,18,6/5/2018,18:00:00,Ewallet,7.9,C,54.801,1150.821,627.39,NA,NA
603-14-5200,Mandalay,Normal,Male,Sports and travel,39.59,5,10/18/2018,12:00:00,Ewallet,9.3,B,9.8975,207.8475,126.47,NA,NA
517-83-6848,Naypyitaw,Normal,Female,Fashion accessories,47.35,10,12/21/2018,12:00:00,Credit card,9.6,C,23.675,497.175,317.5,156,32
607-97-5928,Yangon,Normal,Female,Sports and travel,36.53,18,8/30/2018,14:00:00,Ewallet,7,A,32.877,690.417,582.14,NA,NA
767-35-5895,Mandalay,Normal,Male,Home and lifestyle,51.33,9,1/1/2018,18:00:00,Ewallet,7.5,B,23.0985,485.0685,267.3,NA,NA
498-33-6278,Naypyitaw,Normal,Male,Food and beverages,53.55,8,12/21/2018,12:00:00,Credit card,8.9,C,21.42,449.82,225.91,202,47
755-84-9917,Mandalay,Member,Female,Sports and travel,78.61,9,7/3/2018,17:00:00,Ewallet,9,B,35.3745,742.8645,450.94,NA,NA
895-49-5606,Mandalay,Normal,Female,Fashion accessories,67.64,8,12/31/2018,14:00:00,Credit card,4.1,B,27.056,568.176,424.1,117,21
382-29-3387,Yangon,Normal,Female,Health and beauty,66.97,20,2/12/2018,16:00:00,Credit card,7.9,A,66.97,1406.37,934.68,404,30
377-89-3097,Mandalay,Member,Female,Electronic accessories,95.16,11,6/28/2018,11:00:00,Ewallet,7.4,B,52.338,1099.098,535.06,NA,NA
550-95-8106,Mandalay,Normal,Male,Fashion accessories,92.1,7,1/30/2018,13:00:00,Ewallet,4.2,B,32.235,676.935,439.3,NA,NA
631-40-3439,Yangon,Member,Male,Electronic accessories,12.84,35,1/5/2018,10:00:00,Cash,4.4,A,22.47,471.87,335.42,113,25
864-77-7134,Naypyitaw,Normal,Male,Sports and travel,77.17,10,1/7/2018,15:00:00,Cash,7.2,C,38.585,810.285,455.36,316,40
580-65-3470,Naypyitaw,Member,Male,Food and beverages,29.28,5,4/11/2018,11:00:00,Ewallet,5,C,7.32,153.72,120.8,NA,NA
266-24-6507,Yangon,Member,Male,Home and lifestyle,30.36,4,10/30/2018,15:00:00,Ewallet,5,A,6.072,127.512,89.77,NA,NA
943-73-2513,Yangon,Normal,Male,Sports and travel,77.45,7,9/2/2018,18:00:00,Credit card,9.8,A,27.1075,569.2575,466.92,75,13
431-37-7169,Mandalay,Normal,Male,Food and beverages,50.1,16,7/9/2018,14:00:00,Cash,6,B,40.08,841.68,680.19,121,15
318-69-3769,Naypyitaw,Normal,Female,Health and beauty,88.51,13,2/1/2018,13:00:00,Credit card,8.8,C,57.5315,1208.1615,684.36,466,40
977-55-4712,Mandalay,Normal,Female,Fashion accessories,89.85,5,6/18/2018,15:00:00,Credit card,5.5,B,22.4625,471.7125,368.65,80,17
183-56-5288,Mandalay,Normal,Male,Fashion accessories,93.44,18,12/12/2018,19:00:00,Ewallet,6.9,B,84.096,1766.016,1381.77,NA,NA
433-13-6899,Yangon,Member,Female,Sports and travel,78.58,13,11/24/2018,14:00:00,Cash,4.7,A,51.077,1072.617,760.12,261,25
186-99-3720,Yangon,Normal,Female,Electronic accessories,16.43,5,12/10/2018,12:00:00,Ewallet,8.7,A,4.1075,86.2575,53.14,NA,NA
442-39-2330,Mandalay,Normal,Male,Food and beverages,23.2,3,8/29/2018,14:00:00,Credit card,7.5,B,3.48,73.08,37.6,32,45
121-85-4327,Yangon,Member,Male,Food and beverages,43.23,14,4/16/2018,17:00:00,Cash,6.2,A,30.261,635.481,340.09,265,43
792-26-3312,Naypyitaw,Member,Female,Sports and travel,97.86,1,9/26/2018,18:00:00,Ewallet,4.2,C,4.893,102.753,66.42,NA,NA
638-50-4323,Yangon,Member,Female,Fashion accessories,33.11,14,2/17/2018,15:00:00,Ewallet,6.5,A,23.177,486.717,311.35,NA,NA
268-79-7893,Mandalay,Normal,Male,Fashion accessories,61.22,19,6/4/2018,11:00:00,Ewallet,8.9,B,58.159,1221.339,703.04,NA,NA
621-51-7542,Mandalay,Normal,Male,Home and lifestyle,97.92,5,3/14/2018,19:00:00,Ewallet,7.3,B,24.48,514.08,272.24,NA,NA
487-58-2895,Yangon,Normal,Male,Fashion accessories,27.52,10,8/21/2018,10:00:00,Ewallet,7.3,A,13.76,288.96,195.1,NA,NA
947-17-4150,Yangon,Normal,Male,Electronic accessories,69.73,20,3/30/2018,14:00:00,Cash,5.3,A,69.73,1464.33,1238.85,155,11
713-64-5930,Naypyitaw,Member,Female,Fashion accessories,33.41,8,4/3/2018,16:00:00,Cash,4.2,C,13.364,280.644,234.64,32,12
452-11-8260,Mandalay,Member,Male,Food and beverages,47.29,20,5/27/2018,10:00:00,Ewallet,4.3,B,47.29,993.09,613.65,NA,NA
318-99-6342,Naypyitaw,Member,Male,Electronic accessories,32.17,6,5/8/2018,10:00:00,Ewallet,5.6,C,9.651,202.671,158.34,NA,NA
753-61-7002,Mandalay,Normal,Female,Electronic accessories,38.74,13,5/30/2018,17:00:00,Ewallet,7.7,B,25.181,528.801,284.45,NA,NA
588-84-2542,Naypyitaw,Normal,Female,Sports and travel,79.48,7,8/28/2018,11:00:00,Credit card,4.9,C,27.818,584.178,337.02,219,39
185-68-1033,Mandalay,Normal,Male,Fashion accessories,83.63,17,3/12/2018,15:00:00,Cash,7.7,B,71.0855,1492.7955,997.89,423,29
966-21-4151,Yangon,Normal,Male,Home and lifestyle,52.02,16,4/4/2018,12:00:00,Ewallet,7,A,41.616,873.936,582.39,NA,NA
981-88-3140,Mandalay,Normal,Male,Health and beauty,38.68,2,10/17/2018,18:00:00,Cash,7.3,B,3.868,81.228,44.45,32,42
546-86-9660,Mandalay,Normal,Female,Food and beverages,75.3,11,2/16/2018,12:00:00,Ewallet,6.4,B,41.415,869.715,669.94,NA,NA
346-23-8352,Mandalay,Member,Male,Food and beverages,23.46,10,3/24/2018,18:00:00,Cash,5.9,B,11.73,246.33,194.78,39,16
655-85-4340,Yangon,Member,Male,Food and beverages,13.85,15,2/9/2018,16:00:00,Ewallet,4.9,A,10.3875,218.1375,174.64,NA,NA
770-42-2075,Yangon,Member,Female,Home and lifestyle,49.2,15,10/3/2018,19:00:00,Ewallet,6.8,A,36.9,774.9,652.71,NA,NA
671-72-1411,Yangon,Member,Male,Electronic accessories,48.58,10,9/4/2018,16:00:00,Credit card,6.4,A,24.29,510.09,410.89,74,15
416-86-7685,Yangon,Member,Male,Electronic accessories,62.63,20,10/8/2018,14:00:00,Cash,8.6,A,62.63,1315.23,847.67,404,32
771-52-8282,Mandalay,Normal,Female,Electronic accessories,34.34,8,12/18/2018,14:00:00,Credit card,7,B,13.736,288.456,239.74,34,12
