invoice_id,city,customer_type,gender,product_line,unit_price,quantity,measure_date,measure_time,payment,rating,branch,tax,total,cogs,gross_income,gross_margin_percentage
518-54-8466,Naypyitaw,Normal,Female,Health and beauty,87.04,10,3/14/2019,19:00:00,Cash,9.6,C,43.52,913.92,603.42,266,30
791-28-4888,Naypyitaw,Normal,Female,Fashion accessories,52.12,19,10/31/2019,14:00:00,Ewallet,7.6,C,49.514,1039.794,581.62,NA,NA
980-47-7131,Naypyitaw,Member,Female,Health and beauty,70,12,6/12/2019,12:00:00,Ewallet,5.8,C,42,882,524.38,NA,NA
383-95-6634,Mandalay,Normal,Male,Food and beverages,97.84,18,1/15/2019,13:00:00,Ewallet,6.3,B,88.056,1849.176,1464.6,NA,NA
526-14-1945,Naypyitaw,Normal,Male,Fashion accessories,83.56,6,7/8/2019,19:00:00,Ewallet,6.6,C,25.068,526.428,351.07,NA,NA
437-33-2077,Naypyitaw,Member,Male,Fashion accessories,32.64,12,2/3/2019,12:00:00,Ewallet,7.4,C,19.584,411.264,308.2,NA,NA
376-58-2484,Yangon,Normal,Male,Health and beauty,17.62,2,8/22/2019,12:00:00,Credit card,6.7,A,1.762,37.002,18.82,16,46
770-47-5333,Yangon,Member,Male,Health and beauty,97.84,7,4/18/2019,16:00:00,Cash,8,A,34.244,719.124,512.89,171,25
638-17-2923,Naypyitaw,Normal,Female,Electronic accessories,33.5,2,6/5/2019,14:00:00,Credit card,4.8,C,3.35,70.35,50.94,16,23
700-85-6944,Mandalay,Member,Male,Electronic accessories,36.95,10,5/9/2019,19:00:00,Cash,7.5,B,18.475,387.975,271.39,98,26
541-36-2265,Naypyitaw,Member,Male,Electronic accessories,90.02,15,12/26/2019,14:00:00,Cash,5.3,C,67.515,1417.815,909.67,440,32
383-95-7954,Naypyitaw,Normal,Male,Electronic accessories,41.85,18,7/9/2019,12:00:00,Cash,7.4,C,37.665,790.965,503.3,250,33
130-99-2807,Mandalay,Member,Male,Electronic accessories,80.87,1,5/26/2019,16:00:00,Cash,6.6,B,4.0435,84.9135,58.73,22,27
465-69-9539,Mandalay,Normal,Male,Electronic accessories,54.65,3,9/13/2019,15:00:00,Ewallet,4.7,B,8.1975,172.1475,127.54,NA,NA
280-32-8716,Mandalay,Normal,Female,Electronic accessories,84.56,20,4/15/2019,11:00:00,Credit card,5.4,B,84.56,1775.76,989.54,701,41
424-46-1052,Naypyitaw,Member,Female,Electronic accessories,38.31,6,2/7/2019,11:00:00,Ewallet,8,C,11.493,241.353,133.36,NA,NA
156-63-7265,Yangon,Member,Male,Health and beauty,44.5,19,7/31/2019,16:00:00,Ewallet,9.6,A,42.275,887.775,610.03,NA,NA
639-90-8709,Mandalay,Member,Female,Food and beverages,12.79,11,2/6/2019,15:00:00,Cash,6.7,B,7.0345,147.7245,72.27,68,48
830-97-6101,Yangon,Member,Male,Fashion accessories,33.26,6,12/30/2019,17:00:00,Cash,6.3,A,9.978,209.538,146.45,53,26
392-87-6699,Yangon,Member,Female,Sports and travel,56.03,8,2/21/2019,12:00:00,Credit card,9.6,A,22.412,470.652,333.84,114,25
348-67-3366,Yangon,Member,Male,Food and beverages,95.97,8,8/2/2019,15:00:00,Credit card,6.4,A,38.388,806.148,554.89,212,27
557-75-6586,Naypyitaw,Normal,Male,Fashion accessories,62.68,12,3/21/2019,15:00:00,Credit card,7,C,37.608,789.768,394.34,357,47
884-86-4956,Yangon,Normal,Female,Health and beauty,91.77,12,5/20/2019,13:00:00,Cash,7.3,A,55.062,1156.302,770.44,330,30
873-23-1662,Yangon,Member,Female,Health and beauty,24.79,5,12/3/2019,18:00:00,Credit card,9.5,A,6.1975,130.1475,72.01,51,41
675-22-9372,Mandalay,Normal,Male,Food and beverages,47.45,11,8/31/2019,15:00:00,Cash,7.6,B,26.0975,548.0475,438.92,83,15
202-39-6191,Yangon,Normal,Female,Sports and travel,63.88,9,9/15/2019,18:00:00,Credit card,4.8,A,28.746,603.666,432.74,142,24
995-57-5963,Mandalay,Member,Male,Health and beauty,26.36,16,11/10/2019,14:00:00,Credit card,9,B,21.088,442.848,295.33,126,29
610-72-3566,Mandalay,Member,Female,Sports and travel,38.76,3,4/2/2019,11:00:00,Credit card,7.2,B,5.814,122.094,101.89,14,12
829-88-6673,Mandalay,Normal,Male,Sports and travel,63.64,2,2/17/2019,16:00:00,Ewallet,5.5,B,6.364,133.644,81.45,NA,NA
539-74-2049,Naypyitaw,Member,Female,Food and beverages,42.4,20,8/9/2019,15:00:00,Cash,8,C,42.4,890.4,471.99,376,44
250-19-5817,Yangon,Member,Male,Health and beauty,32.89,14,5/26/2019,15:00:00,Ewallet,5.3,A,23.023,483.483,365.24,NA,NA
461-39-4152,Mandalay,Normal,Female,Food and beverages,40.88,5,1/13/2019,12:00:00,Ewallet,6.3,B,10.22,214.62,134.24,NA,NA
961-48-7036,Naypyitaw,Normal,Male,Home and lifestyle,96.22,16,9/6/2019,17:00:00,Ewallet,8.4,C,76.976,1616.496,1255.94,NA,NA
844-84-2779,Mandalay,Member,Male,Sports and travel,94.58,4,8/8/2019,14:00:00,Credit card,6.8,B,18.916,397.236,313.06,65,17
856-24-2309,Mandalay,Normal,Male,Health and beauty,91.22,10,7/31/2019,10:00:00,Credit card,7.5,B,45.61,957.81,678.67,233,25
888-49-3027,Mandalay,Member,Male,Health and beauty,21.14,17,5/7/2019,19:00:00,Cash,5,B,17.969,377.349,206.96,152,42
288-91-1324,Yangon,Member,Male,Food and beverages,48.23,12,8/23/2019,14:00:00,Ewallet,9.2,A,28.938,607.698,331.87,NA,NA
235-47-7295,Yangon,Member,Male,Electronic accessories,22.97,22,1/8/2019,14:00:00,Ewallet,7.8,A,25.267,530.607,404.8,NA,NA
991-77-8847,Mandalay,Member,Male,Electronic accessories,16.22,1,3/1/2019,17:00:00,Ewallet,7.8,B,0.811,17.031,9.73,NA,NA
177-24-1465,Naypyitaw,Normal,Female,Health and beauty,35.3,13,6/12/2019,17:00:00,Ewallet,4.5,C,22.945,481.845,340.36,NA,NA
955-33-4345,Yangon,Member,Female,Home and lifestyle,62.66,3,12/6/2019,12:00:00,Credit card,8,A,9.399,197.379,146.83,41,21
440-61-4019,Mandalay,Member,Female,Fashion accessories,50.44,14,4/11/2019,11:00:00,Credit card,7,B,35.308,741.468,366.88,339,48
421-60-7736,Mandalay,Normal,Male,Fashion accessories,52.92,13,10/17/2019,17:00:00,Credit card,5.5,B,34.398,722.358,410.71,277,40
515-79-8915,Naypyitaw,Normal,Female,Food and beverages,12.77,17,3/3/2019,19:00:00,Credit card,6.1,C,10.8545,227.9445,156.26,60,28
833-45-9063,Naypyitaw,Member,Male,Electronic accessories,13.76,18,12/10/2019,12:00:00,Ewallet,7.5,C,12.384,260.064,212.54,NA,NA
102-24-2511,Yangon,Member,Male,Food and beverages,11.17,9,12/15/2019,11:00:00,Credit card,8.7,A,5.0265,105.5565,77.34,23,23
646-46-7209,Mandalay,Member,Female,Home and lifestyle,22.96,6,5/6/2019,16:00:00,Ewallet,8.1,B,6.888,144.648,103.93,NA,NA
633-97-8340,Mandalay,Member,Female,Health and beauty,21.04,12,7/6/2019,17:00:00,Credit card,7.2,B,12.624,265.104,142.33,110,43
711-41-8512,Mandalay,Normal,Male,Sports and travel,32.47,12,9/20/2019,14:00:00,Cash,5.4,B,19.482,409.122,201.49,188,48
740-92-7260,Naypyitaw,Normal,Female,Sports and travel,75.09,5,8/31/2019,14:00:00,Ewallet,9,C,18.7725,394.2225,261.98,NA,NA
727-39-8376,Mandalay,Member,Female,Electronic accessories,12.86,13,8/7/2019,15:00:00,Cash,7.7,B,8.359,175.539,110.83,56,33
150-22-9416,Yangon,Normal,Female,Fashion accessories,27.63,12,9/11/2019,19:00:00,Ewallet,4.7,A,16.578,348.138,285.69,NA,NA
171-18-4776,Naypyitaw,Normal,Male,Home and lifestyle,98.69,10,7/31/2019,19:00:00,Cash,8.7,C,49.345,1036.245,587.35,399,40
975-63-7656,Yangon,Normal,Female,Food and beverages,48.03,7,2/17/2019,18:00:00,Ewallet,6.4,A,16.8105,353.0205,272.34,NA,NA
678-72-1816,Yangon,Member,Female,Sports and travel,15.09,1,1/18/2019,12:00:00,Ewallet,5.2,A,0.7545,15.8445,10.49,NA,NA
235-88-2335,Naypyitaw,Member,Male,Home and lifestyle,13.94,19,12/14/2019,13:00:00,Ewallet,7.2,C,13.243,278.103,148.56,NA,NA
963-35-8789,Mandalay,Member,Female,Home and lifestyle,30.1,6,2/23/2019,13:00:00,Credit card,7.3,B,9.03,189.63,142.6,38,21
130-21-8757,Mandalay,Member,Female,Sports and travel,90.17,20,5/30/2019,14:00:00,Ewallet,6.1,B,90.17,1893.57,1221.12,NA,NA
998-95-1385,Mandalay,Normal,Female,Health and beauty,35.67,10,9/22/2019,10:00:00,Ewallet,4,B,17.835,374.535,306.19,NA,NA
352-64-1001,Yangon,Member,Female,Home and lifestyle,11.94,15,4/30/2019,12:00:00,Cash,8.8,A,8.955,188.055,94.9,84,47
276-15-5199,Yangon,Member,Female,Food and beverages,11.41,7,5/11/2019,13:00:00,Credit card,5.8,A,3.9935,83.8635,50.78,29,36
561-90-3878,Yangon,Normal,Male,Fashion accessories,58.06,3,4/25/2019,14:00:00,Credit card,9.9,A,8.709,182.889,154.37,19,11
437-28-3837,Yangon,Member,Female,Electronic accessories,18.62,2,12/3/2019,19:00:00,Ewallet,2,A,1.862,39.102,23.76,NA,NA
785-26-3662,Mandalay,Member,Female,Electronic accessories,59.75,2,11/13/2019,12:00:00,Cash,4.3,B,5.975,125.475,80.61,38,32
119-83-2511,Naypyitaw,Normal,Female,Health and beauty,34.98,9,7/10/2019,19:00:00,Credit card,9.4,C,15.741,330.561,186.94,127,40
793-15-2963,Naypyitaw,Member,Female,Fashion accessories,10.23,1,6/24/2019,15:00:00,Cash,7.7,C,0.5115,10.7415,6.73,3,34
748-85-2558,Naypyitaw,Normal,Male,Home and lifestyle,51.02,17,6/29/2019,16:00:00,Credit card,6.6,C,43.367,910.707,775.38,91,10
866-84-6993,Naypyitaw,Normal,Male,Electronic accessories,33.5,14,7/24/2019,14:00:00,Ewallet,6.9,C,23.45,492.45,359.13,NA,NA
125-47-6753,Yangon,Normal,Male,Sports and travel,55.12,10,8/5/2019,11:00:00,Credit card,7.6,A,27.56,578.76,409.36,141,25
753-45-3271,Mandalay,Normal,Male,Sports and travel,22.09,15,10/19/2019,11:00:00,Ewallet,4.7,B,16.5675,347.9175,251.92,NA,NA
846-50-1657,Yangon,Normal,Female,Fashion accessories,16.66,15,5/1/2019,11:00:00,Cash,7.2,A,12.495,262.395,184.21,65,26
171-83-2758,Naypyitaw,Normal,Female,Food and beverages,46.52,13,8/17/2019,13:00:00,Credit card,5.1,C,30.238,634.998,362.59,242,40
408-55-6808,Mandalay,Member,Male,Home and lifestyle,68.2,13,9/21/2019,11:00:00,Ewallet,9.6,B,44.33,930.93,566.91,NA,NA
988-26-6235,Naypyitaw,Member,Female,Food and beverages,15.09,16,10/29/2019,13:00:00,Ewallet,8.3,C,12.072,253.512,121.36,NA,NA
329-15-6263,Mandalay,Member,Female,Fashion accessories,25.6,11,2/26/2019,16:00:00,Credit card,8.8,B,14.08,295.68,148.95,132,47
622-98-5041,Naypyitaw,Member,Female,Food and beverages,11.89,6,2/10/2019,14:00:00,Cash,4.5,C,3.567,74.907,56.75,14,20
701-55-5757,Mandalay,Member,Male,Food and beverages,26.79,7,2/23/2019,11:00:00,Cash,8.9,B,9.3765,196.9065,128.24,59,31
182-25-7740,Yangon,Member,Male,Sports and travel,58.7,10,6/9/2019,16:00:00,Cash,6.2,A,29.35,616.35,361.9,225,38
811-96-5121,Yangon,Member,Male,Sports and travel,38.15,6,8/22/2019,12:00:00,Cash,4.5,A,11.445,240.345,115.38,113,49
915-31-4982,Mandalay,Normal,Female,Sports and travel,44.9,6,12/8/2019,18:00:00,Credit card,9.1,B,13.47,282.87,226.09,43,16
524-14-6428,Yangon,Member,Male,Electronic accessories,48.42,40,7/10/2019,16:00:00,Cash,1.7,A,96.84,2033.64,1039.63,897,46
679-67-2257,Mandalay,Normal,Male,Food and beverages,22.56,2,9/15/2019,15:00:00,Cash,6.9,B,2.256,47.376,34.9,10,22
649-35-2179,Mandalay,Member,Female,Home and lifestyle,92.42,4,6/29/2019,12:00:00,Credit card,9.6,B,18.484,388.164,237.12,132,35
448-53-9662,Yangon,Member,Male,Home and lifestyle,41.09,10,10/8/2019,11:00:00,Credit card,4.8,A,20.545,431.445,345.43,65,15
573-93-6250,Yangon,Normal,Male,Fashion accessories,66,17,10/20/2019,12:00:00,Ewallet,4.9,A,56.1,1178.1,724.95,NA,NA
486-92-6942,Naypyitaw,Normal,Female,Electronic accessories,60.45,15,1/30/2019,14:00:00,Ewallet,7.8,C,45.3375,952.0875,478.38,NA,NA
339-54-9896,Naypyitaw,Normal,Male,Food and beverages,92.12,5,1/1/2019,14:00:00,Ewallet,4.1,C,23.03,483.63,394.7,NA,NA
411-57-4063,Mandalay,Normal,Female,Electronic accessories,75.79,4,4/7/2019,14:00:00,Credit card,9.2,B,15.158,318.318,247.97,55,18
799-18-3037,Mandalay,Normal,Female,Fashion accessories,46.86,4,8/2/2019,19:00:00,Credit card,7.5,B,9.372,196.812,148.4,39,20
425-82-4948,Mandalay,Member,Female,Health and beauty,62.43,5,9/20/2019,15:00:00,Cash,6.4,B,15.6075,327.7575,214.41,97,31
433-99-4522,Yangon,Member,Male,Food and beverages,16.5,13,2/3/2019,17:00:00,Cash,5,A,10.725,225.225,172.32,42,19
242-21-9432,Mandalay,Member,Male,Sports and travel,11.27,15,10/31/2019,19:00:00,Cash,7.2,B,8.4525,177.5025,103.75,65,38
801-20-6993,Naypyitaw,Normal,Male,Home and lifestyle,29.76,13,10/13/2019,10:00:00,Cash,5.8,C,19.344,406.224,212.56,174,45
916-18-9642,Yangon,Member,Female,Fashion accessories,86.23,8,12/30/2019,16:00:00,Cash,7.5,A,34.492,724.332,533.19,156,22
435-72-4858,Mandalay,Normal,Female,Health and beauty,52.51,11,2/20/2019,18:00:00,Credit card,8.6,B,28.8805,606.4905,301.6,276,47
762-88-3337,Yangon,Member,Male,Food and beverages,64.15,17,9/26/2019,16:00:00,Ewallet,8.6,A,54.5275,1145.0775,921.45,NA,NA
700-91-4490,Yangon,Normal,Male,Food and beverages,66,4,6/25/2019,11:00:00,Ewallet,4.7,A,13.2,277.2,180.64,NA,NA
956-35-9412,Yangon,Member,Male,Electronic accessories,74.46,0,10/8/2019,11:00:00,Cash,1.5,A,0,0,0,0,NA
280-78-4204,Mandalay,Normal,Female,Food and beverages,63.22,12,6/25/2019,11:00:00,Cash,7.8,B,37.932,796.572,620.75,137,18
986-32-5236,Naypyitaw,Normal,Female,Health and beauty,12.24,10,2/1/2019,10:00:00,Ewallet,9.2,C,6.12,128.52,95.13,NA,NA
351-50-5628,Yangon,Normal,Female,Health and beauty,93.65,7,11/23/2019,16:00:00,Cash,4.3,A,32.7775,688.3275,555.52,100,15
979-54-5561,Yangon,Member,Male,Health and beauty,67.9,19,8/9/2019,15:00:00,Cash,5.8,A,64.505,1354.605,1116.15,173,13
814-98-6821,Mandalay,Member,Male,Electronic accessories,57.47,7,2/9/2019,18:00:00,Ewallet,4.7,B,20.1145,422.4045,324.54,NA,NA
105-67-8046,Mandalay,Member,Female,Sports and travel,81.49,9,11/22/2019,13:00:00,Credit card,5.9,B,36.6705,770.0805,444.88,288,39
520-98-8535,Mandalay,Member,Male,Home and lifestyle,17.37,17,8/24/2019,16:00:00,Cash,5.7,B,14.7645,310.0545,226.88,68,23
822-31-8935,Mandalay,Normal,Female,Food and beverages,78.52,10,10/11/2019,13:00:00,Credit card,7.4,B,39.26,824.46,706.59,78,10
298-22-7751,Yangon,Member,Male,Food and beverages,44.81,12,6/14/2019,10:00:00,Ewallet,7.6,A,26.886,564.606,351.42,NA,NA
280-89-6235,Mandalay,Member,Male,Food and beverages,22.59,13,7/17/2019,17:00:00,Credit card,5.1,B,14.6835,308.3535,172.16,121,41
911-66-9051,Mandalay,Normal,Female,Sports and travel,54.41,2,8/31/2019,15:00:00,Cash,4.6,B,5.441,114.261,68.4,40,37
976-72-3279,Mandalay,Member,Male,Health and beauty,44.35,13,2/21/2019,13:00:00,Ewallet,7.9,B,28.8275,605.3775,292.31,NA,NA
710-22-7056,Mandalay,Member,Female,Electronic accessories,32.67,18,1/12/2019,15:00:00,Cash,6.1,B,29.403,617.463,511.17,76,13
653-18-7673,Mandalay,Normal,Female,Electronic accessories,78.84,4,5/31/2019,14:00:00,Ewallet,8.5,B,15.768,331.128,277.14,NA,NA
562-66-5538,Yangon,Member,Male,Fashion accessories,57.17,10,7/19/2019,10:00:00,Credit card,5.1,A,28.585,600.285,435.37,136,23
380-76-8051,Yangon,Normal,Female,Home and lifestyle,47.39,12,12/21/2019,14:00:00,Credit card,8.7,A,28.434,597.114,300.28,268,47
686-67-3277,Yangon,Normal,Female,Sports and travel,27.92,12,1/26/2019,14:00:00,Cash,4.6,A,16.752,351.792,199.96,135,40
834-69-6789,Mandalay,Normal,Female,Home and lifestyle,43.22,16,3/11/2019,18:00:00,Cash,6.1,B,34.576,726.096,357.37,334,48
542-97-7633,Naypyitaw,Member,Male,Food and beverages,58.92,9,5/16/2019,11:00:00,Credit card,4.7,C,26.514,556.794,429.45,100,19
343-14-2785,Yangon,Member,Female,Electronic accessories,40.7,3,10/18/2019,12:00:00,Credit card,1.6,A,6.105,128.205,103.23,18,15
841-82-7956,Naypyitaw,Normal,Female,Fashion accessories,40.05,2,2/22/2019,15:00:00,Ewallet,4.1,C,4.005,84.105,67.23,NA,NA
905-81-8829,Yangon,Member,Female,Home and lifestyle,66.62,4,11/11/2019,13:00:00,Ewallet,5.4,A,13.324,279.804,171.27,NA,NA
657-82-2592,Yangon,Member,Female,Home and lifestyle,30.17,18,12/13/2019,15:00:00,Ewallet,8.9,A,27.153,570.213,388.34,NA,NA
835-48-7216,Yangon,Member,Male,Food and beverages,15.04,20,9/26/2019,14:00:00,Cash,4.9,A,15.04,315.84,230.99,69,23
367-41-6932,Mandalay,Normal,Male,Health and beauty,20.45,4,3/15/2019,19:00:00,Ewallet,9.8,B,4.09,85.89,52.53,NA,NA
664-96-9671,Yangon,Member,Male,Health and beauty,47.92,7,1/14/2019,17:00:00,Ewallet,9.6,A,16.772,352.212,174.57,NA,NA
614-38-2769,Mandalay,Normal,Male,Electronic accessories,19.37,4,4/2/2019,16:00:00,Cash,6.6,B,3.874,81.354,66.49,10,14
983-19-2563,Mandalay,Normal,Female,Food and beverages,13.67,7,6/29/2019,19:00:00,Ewallet,9.9,B,4.7845,100.4745,67.95,NA,NA
655-12-3534,Naypyitaw,Member,Female,Fashion accessories,19.12,13,5/24/2019,12:00:00,Credit card,6.6,C,12.428,260.988,134.07,114,46
189-83-2519,Mandalay,Normal,Female,Health and beauty,79.42,6,11/23/2019,10:00:00,Ewallet,8,B,23.826,500.346,266.56,NA,NA
891-35-9682,Yangon,Member,Female,Fashion accessories,47.03,8,3/30/2019,14:00:00,Cash,5.2,A,18.812,395.052,312.92,63,16
132-84-3424,Naypyitaw,Member,Female,Home and lifestyle,32.31,16,4/30/2019,16:00:00,Cash,8.7,C,25.848,542.808,446.88,70,13
247-43-7963,Mandalay,Normal,Male,Sports and travel,91.68,10,9/24/2019,19:00:00,Cash,9.8,B,45.84,962.64,665.06,251,27
787-74-6900,Mandalay,Member,Male,Fashion accessories,67.46,9,9/30/2019,13:00:00,Credit card,9.3,B,30.357,637.497,472.29,134,22
765-44-3527,Naypyitaw,Normal,Female,Home and lifestyle,47.37,20,12/9/2019,15:00:00,Credit card,9.7,C,47.37,994.77,600.61,346,36
703-93-5861,Mandalay,Normal,Female,Home and lifestyle,65.78,5,4/9/2019,16:00:00,Cash,9.7,B,16.445,345.345,231.57,97,29
621-80-4810,Naypyitaw,Member,Female,Sports and travel,31.86,2,6/28/2019,10:00:00,Credit card,6.9,C,3.186,66.906,54.36,9,14
256-26-4452,Yangon,Normal,Female,Electronic accessories,62.44,1,12/29/2019,11:00:00,Credit card,1.5,A,3.122,65.562,39.67,22,36
351-80-1680,Yangon,Normal,Female,Fashion accessories,30.71,11,6/14/2019,14:00:00,Ewallet,9.6,A,16.8905,354.7005,201.69,NA,NA
298-49-1845,Yangon,Normal,Male,Health and beauty,22.33,4,8/30/2019,13:00:00,Credit card,4.4,A,4.466,93.786,59.52,29,33
905-55-2048,Yangon,Normal,Male,Food and beverages,26.72,11,5/31/2019,18:00:00,Ewallet,5.6,A,14.696,308.616,148.8,NA,NA
330-25-7584,Naypyitaw,Member,Female,Home and lifestyle,39.94,8,3/17/2019,18:00:00,Ewallet,7.2,C,15.976,335.496,208.26,NA,NA
934-22-9786,Naypyitaw,Member,Female,Home and lifestyle,73.44,6,11/26/2019,19:00:00,Credit card,8.5,C,22.032,462.672,284.33,156,35
479-89-8115,Naypyitaw,Normal,Female,Food and beverages,76.24,11,2/4/2019,15:00:00,Ewallet,8.9,C,41.932,880.572,710.6,NA,NA
547-98-7783,Yangon,Member,Male,Home and lifestyle,46.45,8,4/21/2019,15:00:00,Cash,4.6,A,18.58,390.18,204.13,167,45
341-94-7532,Mandalay,Normal,Female,Health and beauty,79.73,11,12/20/2019,14:00:00,Credit card,4.1,B,43.8515,920.8815,513.58,363,41
547-13-2261,Yangon,Normal,Female,Home and lifestyle,39.61,12,4/21/2019,18:00:00,Cash,6.6,A,23.766,499.086,422.45,52,11
336-93-2315,Mandalay,Member,Female,Electronic accessories,51.57,17,2/24/2019,13:00:00,Ewallet,5.2,B,43.8345,920.5245,519.92,NA,NA
349-73-2201,Yangon,Member,Female,Fashion accessories,76.32,11,6/5/2019,11:00:00,Ewallet,8.7,A,41.976,881.496,587.27,NA,NA
654-28-8268,Yangon,Member,Male,Sports and travel,59.65,9,1/27/2019,16:00:00,Ewallet,9.6,A,26.8425,563.6925,397.95,NA,NA
898-67-7161,Naypyitaw,Member,Female,Fashion accessories,18.06,12,7/17/2019,19:00:00,Credit card,6.4,C,10.836,227.556,193.28,23,10
257-43-5900,Naypyitaw,Member,Male,Home and lifestyle,63.19,13,12/21/2019,10:00:00,Ewallet,9.2,C,41.0735,862.5435,524.22,NA,NA
444-15-3355,Yangon,Normal,Female,Fashion accessories,74.12,11,5/21/2019,10:00:00,Ewallet,9.6,A,40.766,856.086,564.39,NA,NA
533-61-8334,Naypyitaw,Normal,Female,Home and lifestyle,92.19,2,11/27/2019,19:00:00,Credit card,6.4,C,9.219,193.599,141.88,42,23
867-25-6722,Mandalay,Member,Female,Health and beauty,69.44,9,4/28/2019,12:00:00,Cash,4.1,B,31.248,656.208,327.3,297,47
223-66-3164,Mandalay,Normal,Female,Food and beverages,84.91,10,6/15/2019,19:00:00,Ewallet,6.5,B,42.455,891.555,437.13,NA,NA
131-82-1292,Naypyitaw,Normal,Female,Food and beverages,22.55,8,7/12/2019,12:00:00,Ewallet,5,C,9.02,189.42,145.73,NA,NA
350-57-3715,Mandalay,Member,Male,Sports and travel,90.59,9,4/15/2019,11:00:00,Ewallet,7.3,B,40.7655,856.0755,459.07,NA,NA
508-61-1080,Mandalay,Member,Female,Electronic accessories,98.18,15,8/31/2019,11:00:00,Cash,8.6,B,73.635,1546.335,868.85,603,41
428-57-5598,Naypyitaw,Member,Female,Health and beauty,10.18,1,5/6/2019,15:00:00,Cash,7.6,C,0.509,10.689,6.33,3,37
350-52-1897,Yangon,Normal,Male,Food and beverages,91.55,2,6/19/2019,17:00:00,Credit card,7.7,A,9.155,192.255,127.45,55,30
238-43-2932,Mandalay,Normal,Male,Electronic accessories,21.67,20,4/4/2019,19:00:00,Cash,5.3,B,21.67,455.07,322.59,110,25
684-56-5690,Naypyitaw,Normal,Female,Sports and travel,46.84,15,12/10/2019,19:00:00,Credit card,6.8,C,35.13,737.73,605.35,97,13
846-90-4647,Naypyitaw,Normal,Male,Food and beverages,73.48,2,7/25/2019,11:00:00,Cash,7.1,C,7.348,154.308,103.22,43,29
655-44-3922,Naypyitaw,Normal,Female,Electronic accessories,15.26,6,6/14/2019,12:00:00,Cash,7.4,C,4.578,96.138,61.09,30,33
205-23-7822,Naypyitaw,Normal,Female,Sports and travel,92.75,18,1/31/2019,15:00:00,Cash,4.2,C,83.475,1752.975,1215.88,453,27
573-78-6431,Yangon,Member,Female,Fashion accessories,60.47,16,10/17/2019,10:00:00,Ewallet,4.9,A,48.376,1015.896,789.58,NA,NA
699-68-2836,Mandalay,Normal,Female,Fashion accessories,35.2,12,12/12/2019,19:00:00,Credit card,6.6,B,21.12,443.52,320.11,102,24
688-18-5110,Mandalay,Member,Female,Fashion accessories,82.91,15,10/22/2019,15:00:00,Cash,8.5,B,62.1825,1305.8325,695.26,548,44
326-42-4767,Yangon,Normal,Female,Food and beverages,27.38,5,1/25/2019,10:00:00,Ewallet,6.2,A,6.845,143.745,87.98,NA,NA
969-27-2669,Mandalay,Normal,Female,Sports and travel,23.9,12,8/28/2019,15:00:00,Credit card,9.4,B,14.34,301.14,210.52,76,26
717-67-6739,Naypyitaw,Normal,Female,Electronic accessories,10.12,5,8/25/2019,19:00:00,Credit card,6.1,C,2.53,53.13,28.57,22,43
618-87-5307,Yangon,Member,Female,Sports and travel,21.87,20,5/17/2019,10:00:00,Ewallet,5,A,21.87,459.27,322.98,NA,NA
775-81-8568,Naypyitaw,Normal,Female,Electronic accessories,74.66,17,12/18/2019,12:00:00,Cash,4.5,C,63.461,1332.681,664.45,604,47
363-56-8013,Yangon,Member,Male,Electronic accessories,49.38,27,6/14/2019,13:00:00,Credit card,0.9,A,66.663,1399.923,779.03,554,41
363-13-5501,Naypyitaw,Normal,Male,Home and lifestyle,34.72,12,12/30/2019,10:00:00,Cash,8.6,C,20.832,437.472,241.28,175,42
683-89-2830,Yangon,Member,Female,Food and beverages,38.23,17,3/20/2019,16:00:00,Credit card,7.4,A,32.4955,682.4055,396.34,253,39
955-28-3848,Mandalay,Member,Female,Health and beauty,75.07,20,2/18/2019,14:00:00,Ewallet,8.5,B,75.07,1576.47,1096.36,NA,NA
940-19-7079,Mandalay,Normal,Male,Electronic accessories,83.4,6,2/16/2019,15:00:00,Cash,5,B,25.02,525.42,447.84,52,10
745-10-7326,Mandalay,Member,Male,Health and beauty,20.51,10,2/23/2019,15:00:00,Ewallet,4.1,B,10.255,215.355,123.5,NA,NA
155-44-3957,Naypyitaw,Member,Male,Food and beverages,91.57,8,3/17/2019,14:00:00,Cash,5.3,C,36.628,769.188,550.15,182,24
560-69-4473,Mandalay,Member,Female,Food and beverages,17.56,12,12/6/2019,15:00:00,Cash,8.6,B,10.536,221.256,121.51,89,42
522-71-9877,Yangon,Member,Female,Fashion accessories,24.39,20,11/29/2019,16:00:00,Cash,6.5,A,24.39,512.19,402.07,85,17
471-48-9604,Naypyitaw,Member,Female,Home and lifestyle,62.66,16,7/9/2019,18:00:00,Ewallet,6,C,50.128,1052.688,607.62,NA,NA
839-96-5952,Naypyitaw,Member,Female,Sports and travel,20.61,9,10/16/2019,13:00:00,Cash,4.7,C,9.2745,194.7645,144.24,41,22
815-13-9432,Naypyitaw,Member,Female,Electronic accessories,85.92,15,6/6/2019,11:00:00,Cash,5.6,C,64.44,1353.24,1116.49,172,13
525-16-7593,Mandalay,Normal,Male,Fashion accessories,57.98,6,7/1/2019,14:00:00,Ewallet,7.8,B,17.394,365.274,181.64,NA,NA
426-50-4099,Naypyitaw,Member,Male,Fashion accessories,59.52,7,3/5/2019,15:00:00,Ewallet,5.9,C,20.832,437.472,321.43,NA,NA
315-96-7380,Yangon,Normal,Female,Sports and travel,26.39,16,2/20/2019,15:00:00,Cash,9.4,A,21.112,443.352,226.5,195,46
